,Unnamed: 0,id,comment,original_comment,score,data_scale,data_source,created_at,date,day,month,is_mf,device,family,is_b2b,reason,browser,category,language,platform,provider,first_order,nb_articles,csat_presales,shipping_fees,bv_transaction,payment_method,operating_system,last_paid_channel,has_presales_contact,shipping_fees_bucket,bv_transaction_bucket,has_manodvisor_contact,themes,tags,shipment
41541,4022,331985387,I thought shipping costs were too expensive.,J’ai trouvé que les frais de port étaient trop chers,0,NPS,Customer Effort Score,2021-10-05T07:20:11.000Z,2021-10-05,mardi,octobre,False,desktop,Outillage,False,J’ai manqué d’options pour me faire livrer,Chrome 94.0.4606,Outillage à main,French,FR,Conrad (FR),False,3,FALSE,"18,29","69,25",mastercard,Windows 10,DIRECT_ACCESS,False,11 - 20,1 - 100,False,Delivery > Shipping Fees > -1,Detractor '- Delivery Options,True
41781,4262,331983929,Very long delivery time,Tiempo de entrega muy largo,7,NPS,Customer Effort Score,2021-10-05T10:30:01.000Z,2021-10-05,mardi,octobre,False,phone,Outillage,False,,MiuiBrowser 12.12.1,Matériel et aménagement de l'atelier,Spanish,ES,Arebos (ES),True,1,FALSE,0,"96,9",visa,Android 9,SHOPBOT,False,0,1 - 100,False,Delivery > Speed of delivery > -1;Delivery > Timeliness > -1,,True
41784,4265,331986120,price was competitive easy procedure now I wait if I get delivery as said,price was competitive easy procedure now I wait if I get delivery as said,8,NPS,Customer Effort Score,2021-10-05T10:32:11.000Z,2021-10-05,mardi,octobre,False,desktop,"Salle de bain, WC",False,,Chrome 94.0.4606,Douche et baignoire,English,GB,AICA BATHROOMS LIMITED (GB),True,1,FALSE,0,"131,67",visa,Windows 10,SHOPBOT,False,0,101 - 150,False,Delivery > Timeliness > 0;Online Experience > Ease of Use > 1;Product > Value for Money > 1,,True
41798,4279,331980625,We'll see if the delivery is within the deadline. That's what I value the most.,Ya veremos si la entrega es en el plazo establecido. Es lo que más valoro ,9,NPS,Customer Effort Score,2021-10-05T10:44:42.000Z,2021-10-05,mardi,octobre,False,phone,Quincaillerie,False,,Mobile Safari 14.1.2,Quincaillerie extérieure,Spanish,ES,Ferreterías Industriales (ES),True,1,FALSE,"3,03","18,53",mastercard,iOS 14.7.1,SHOPBOT,False,1 - 5,1 - 100,False,Delivery > Timeliness > 0,,True
41835,4316,331976235,"For the first time buy everything well I hope that shipping and delivery will be the same, thank you","De momento primera compra todo bien espero que envio y entrega sea igual, gracias",10,NPS,Customer Effort Score,2021-10-05T11:15:08.000Z,2021-10-05,mardi,octobre,False,desktop,Jardin piscine,False,,Chrome 94.0.4606,Mobilier de jardin et jeux,Spanish,ES,relaxdays (ES),True,1,FALSE,0,"44,9",paypal,Windows 10,SEM,False,0,1 - 100,False,Service > General Satisfaction > 1;Delivery > Quality > 0,,True
41900,4381,331985913,Easy to order we wait for delivery for final judgment,"facile ordinare
attendiamo consegna per giudizio finale ",10,NPS,Customer Effort Score,2021-10-05T12:12:44.000Z,2021-10-05,mardi,octobre,False,desktop,Outillage,False,,Chrome 94.0.4606,Outillage électroportatif,Italian,IT,Ferm (IT),False,1,FALSE,0,"35,95",visa,Windows 10,SEO-SEARCH,False,0,1 - 100,False,Delivery > No Arrival > 1;Online Experience > Ease of Use > 1,,True
41968,4449,331986954,I hope this time you will be faster in the delivery of the purchased product,Espero qe esta vez seais mas rápidos en la entrega del producto adquirido,10,NPS,Customer Effort Score,2021-10-05T13:18:08.000Z,2021-10-05,mardi,octobre,False,phone,Luminaire,False,,Chrome Mobile 94.0.4606,Eclairage d'intérieur,Spanish,ES,relaxdays (ES),False,1,FALSE,0,"27,9",mastercard,Android 11,SEM,False,0,1 - 100,False,Delivery > Speed of delivery > 0,,True
42313,4794,331975672,"I am a new customer but given the availability of the assistance received and the clarity of the information to conclude the order, I will definitely become a regular customer! Do not disappoint me in the delivery of the product:...","Sono un nuovo cliente ma considerata la disponibilità dell'assistenza ricevuta e la chiarezza delle informazioni per concludere l'ordine, diventerò sicuramente un cliente abituale! Non deludetemi nella consegna del prodotto:...",10,NPS,Customer Effort Score,2021-10-05T17:39:11.000Z,2021-10-05,mardi,octobre,False,desktop,Jardin piscine,False,,Chrome 94.0.4606,"Abri, garage et rangement extérieur",Italian,IT,CFadda fai da te (IT),True,1,FALSE,0,"21,89",mastercard,Windows 10,SHOPBOT,False,0,1 - 100,False,Company / Brand > Intent to Reuse > 1;Order > Quality > 1;Delivery > Quality > 1,,True
42401,4882,331984203,I hope the delivery will be effective as soon as possible.,Espero que la entrega sea efectiva lo antes posible,9,NPS,Customer Effort Score,2021-10-05T19:10:24.000Z,2021-10-05,mardi,octobre,False,phone,Luminaire,False,,Chrome Mobile 94.0.4606,Eclairage d'extérieur,Spanish,ES,Happy Shopping (ES),True,1,FALSE,0,"18,99",mastercard,Android 10,SHOPBOT,False,0,1 - 100,False,Delivery > Speed of delivery > 0,,True
42464,4945,331980138,Separate shipping costs in the sum much too high: (,Separate Versandkosten in der Summe viel zu hoch :(,3,NPS,Customer Effort Score,2021-10-05T20:17:53.000Z,2021-10-05,mardi,octobre,False,desktop,Electricité,False,"Ich fand, dass die Versandkosten zu teuer waren.",Edge 94.0.992,Gaines et câbles électriques,German,DE,Elektro4000 (DE),False,5,FALSE,"11,8","63,59",paypal,Windows 10,SEM,False,11 - 20,1 - 100,False,Delivery > Shipping Fees > -1,Detractor '- Delivery Fees,True
42484,4965,331975049,non-urgent delivery,envio no urgente,6,NPS,Customer Effort Score,2021-10-05T20:52:02.000Z,2021-10-05,mardi,octobre,False,desktop,Jardin piscine,False,Necesitaba otras opciones de envío,Chrome 94.0.4606,Bassin et décoration de jardin,Spanish,ES,Fuentana (ES),True,2,FALSE,"25,9","85,82",mastercard,Windows 10,SEM,False,20 - 50,1 - 100,False,Delivery > Speed of delivery > 1,Detractor '- Delivery Options,True
42546,5027,331985266,It was not possible to vary the shipping address,Non è stato possibile variariare l'indirizzo di spedizione,1,NPS,Customer Effort Score,2021-10-06T05:45:29.000Z,2021-10-06,mercredi,octobre,False,desktop,Outillage,False,I costi di spedizione erano troppo elevati.,Chrome 94.0.4606,Matériel et aménagement de l'atelier,Italian,IT,Premium (IT),True,1,FALSE,"22,5","100,73",paypal,Windows 10,SEO-SEARCH,False,20 - 50,1 - 100,False,Account > Address Management > -1,Detractor '- Delivery Fees,True
42563,5044,331985451,Price a little high and shipping is slow.,Precio un poco alto y envío es lento. ,10,NPS,Customer Effort Score,2021-10-06T06:19:37.000Z,2021-10-06,mercredi,octobre,False,phone,Jardin piscine,False,,Chrome Mobile 90.0.4430,Vêtement et accessoires du jardinier,Spanish,ES,2K Trades (ES),True,1,FALSE,"3,65","67,8",mastercard,Android 10,SHOPBOT,False,1 - 5,1 - 100,False,Delivery > Speed of delivery > -1;Product > Value for Money > -1,,True
42786,5267,331984854,A field would be appreciated to be able to put observations for delivery for example.,Se agradeceria un campo para poder poner observaciones para la entrega por ejemplo.,10,NPS,Customer Effort Score,2021-10-06T09:49:45.000Z,2021-10-06,mercredi,octobre,False,desktop,Cuisine,True,,Firefox 92.0,Meuble de cuisine,Spanish,ES,Ferreteria Mengual (ES),True,1,FALSE,0,"182,31",paypal,Windows 10,EMAIL,False,0,151 - 200,False,Delivery > Quality > 0,,True
42804,5285,331980610,"Great deals, best price and fast delivery. Highly recommended!","Tolle Angebote,  bester Preis und schnelle Lieferung.  Sehr zu empfehlen! ",10,NPS,Customer Effort Score,2021-10-06T10:03:03.000Z,2021-10-06,mercredi,octobre,False,phone,Outillage,False,,Chrome Mobile 94.0.4606,...,German,DE,Manta (DE),False,1,FALSE,0,"37,46",paypal,Android 11,SHOPBOT,False,0,1 - 100,False,Company / Brand > Recommendation > 1;Delivery > Speed of delivery > 1;Service > Promotions / Discounts > 1;Product > Value for Money > 1,,True
42857,5338,331986077,"Just great how easy and fast it was. Likewise the delivery dates, great.","Einfach super wie einfach und schnell das ging. Ebenso die Liefertermine, toll.",10,NPS,Customer Effort Score,2021-10-06T10:48:39.000Z,2021-10-06,mercredi,octobre,False,desktop,"Salle de bain, WC",False,,Chrome 94.0.4606,Douche et baignoire,German,DE,Aica Sanitär GmbH (DE),False,3,FALSE,0,"699,98",paypal,Windows 10,SHOPBOT,False,0,601 - 800,False,Delivery > Timeliness > 1;Online Experience > Ease of Use > 1,,True
42923,5404,331983607,Fast in delivery.,Veloci nella consegna.,10,NPS,Customer Effort Score,2021-10-06T11:54:45.000Z,2021-10-06,mercredi,octobre,False,phone,Outillage,False,,Chrome Mobile WebView 94.0.4606,Accessoire et consommables pour outillage électroportatif,Italian,IT,Farneed (IT),False,1,FALSE,7,"30,2",visa,Android 10,DISPLAY,False,6 - 10,1 - 100,False,Delivery > Speed of delivery > 1,,True
43184,5665,331980871,I hope the delivery is on time.,Spero che la consegna sia puntuale,9,NPS,Customer Effort Score,2021-10-06T15:20:55.000Z,2021-10-06,mercredi,octobre,False,phone,Jardin piscine,True,,Chrome Mobile 94.0.4606,Mobilier de jardin et jeux,Italian,IT,Milani Home (IT),True,1,good,0,645,mastercard,Android 11,SEM,False,0,601 - 800,False,Delivery > Timeliness > 0,,True
43222,5703,331985844,Thanks to ManoMano I bought cheaply with equally cheap shipping,Grazie a Mano mano ho acquistato a buon prezzo con spedizione ugualmente economica,9,NPS,Customer Effort Score,2021-10-06T15:43:33.000Z,2021-10-06,mercredi,octobre,False,phone,Jardin piscine,False,,Chrome Mobile 92.0.4515,Plante et soin des végétaux,Italian,IT,Idroponica - Player (IT),True,1,FALSE,"4,9","23,2",visa,Android 5.1.1,DIRECT_ACCESS,False,1 - 5,1 - 100,False,Delivery > Shipping Fees > 1;Product > Value for Money > 1,,True
43498,5979,331983770,"I have placed several orders, the delivery is punctual and the products respect quality-price. Great!","Ho effettuato  diversi ordini, la consegna sono puntuali e e i prodotti rispettano qualità-prezzo. Ottimo!",10,NPS,Customer Effort Score,2021-10-06T19:28:29.000Z,2021-10-06,mercredi,octobre,False,tablet,Mobilier d'intérieur,False,,Chrome 87.0.4280,Meuble de salon,Italian,IT,Maury's (IT),False,1,FALSE,"6,99","14,68",visa,Android 9,SHOPBOT,False,6 - 10,1 - 100,False,Delivery > Speed of delivery > 1;Product > Quality > 1;Product > Value for Money > 1,,True
43558,6039,331976560,Easy and precise orders in delivery,Ordini facili e precisi nella consegna ,10,NPS,Customer Effort Score,2021-10-06T20:27:14.000Z,2021-10-06,mercredi,octobre,False,phone,Construction matériaux,False,,Chrome Mobile 94.0.4606,Menuiserie,Italian,IT,Italfrom (IT),False,1,FALSE,18,"278,97",visa,Android 10,EMAIL,False,11 - 20,201 - 300,False,Delivery > Order Accuracy > 1;Online Experience > Ease of Use > 1;Delivery > Quality > 1,,True
43978,6459,331981493,"Good choice, good prices and fast delivery!","Gute Auswahl, gute Preise und schnelle Lieferung!",10,NPS,Customer Effort Score,2021-10-07T12:27:20.000Z,2021-10-07,jeudi,octobre,False,desktop,Plomberie chauffage,False,,Safari 14.1.2,Robinetterie,German,DE,SHK (DE),False,1,FALSE,0,"151,67",paypal,Mac OS X 10.15.6,SHOPBOT,False,0,151 - 200,False,Delivery > Speed of delivery > 1;Product > Range > 1;Product > Value for Money > 1,,True
44317,6798,331974887,"Quick and easy ordering. If the shipping and delivery works just as well, I am completely satisfied.","Schnelle problemlose Bestellung. Wenn nun der Versand und die Zustellung genauso toll funktionieren, bin ich vollzufrieden.",10,NPS,Customer Effort Score,2021-10-07T17:35:53.000Z,2021-10-07,jeudi,octobre,False,desktop,Animalerie,False,,Edge 94.0.992,Chien,German,DE,Stabilo-Fachmarkt (DE),True,1,FALSE,0,"99,99",paypal,Windows 10,SEM,False,0,1 - 100,False,Online Experience > Ease of Use > 1;Delivery > Quality > 0,,True
45399,7880,331974859,One of the items had unreflected shipping costs when adding to the basket,Uno de los articulos tenia gastos de envio no reflejados al añadir a la cesta,7,NPS,Customer Effort Score,2021-10-09T08:06:09.000Z,2021-10-09,samedi,octobre,False,desktop,Mobilier d'intérieur,False,,Chrome 94.0.4606,Meuble de bureau,Spanish,ES,vidaXL (ES),True,1,FALSE,0,"87,99",visa,Windows 10,DIRECT_ACCESS,False,0,1 - 100,False,Delivery > Shipping Fees > -1,,True
45439,7920,331974727,So far all right we'll see with the delivery,Hasta ahora todo bien ya veremos con la entrega,10,NPS,Customer Effort Score,2021-10-09T08:42:29.000Z,2021-10-09,samedi,octobre,False,phone,Outillage,True,,Chrome Mobile 94.0.4606,Matériel et aménagement de l'atelier,Spanish,ES,Sasicare ES (ES),True,1,FALSE,0,"55,9",paypal,Android 10,SHOPBOT,False,0,1 - 100,False,Service > General Satisfaction > 1,,True
46084,8565,337072718,I'm looking forward to the delivery.,gute Abwicklung . bin auf die Lieferung gespannt,10,NPS,Customer Effort Score,2021-10-10T06:04:44.000Z,2021-10-10,dimanche,octobre,False,desktop,Plomberie chauffage,False,,Chrome 94.0.4606,Chauffage et climatisation,German,DE,Hitseller (DE),True,1,FALSE,0,"13,99",visa,Windows 10,SHOPBOT,False,0,1 - 100,False,Delivery > Speed of delivery > 0,,True
46108,8589,337071388,Too bad the first order I only order one copy so I pay twice the delivery,"Dommage la premier commande je n en ai commende qu'un seul exemplaire 
donc je paye 2 fois la livraison",10,NPS,Customer Effort Score,2021-10-10T07:12:33.000Z,2021-10-10,dimanche,octobre,False,desktop,Outillage,False,,Chrome 94.0.4606,Levage et travail en hauteur,French,FR,Latiendadeelectricidad (FR),False,1,FALSE,"11,95","23,93",paypal,Windows 10,SEO-SEARCH,False,11 - 20,1 - 100,False,Delivery > Shipping Fees > -1,,True
46158,8639,337069918,A little expensive delivery!,Livraison un peu chère !,10,NPS,Customer Effort Score,2021-10-10T08:03:35.000Z,2021-10-10,dimanche,octobre,False,tablet,Outillage,False,,Chrome 83.0.4103,Accessoire et consommables pour outillage électroportatif,French,FR,RAPID - MILER (FR),False,1,FALSE,"6,83","14,03",visa,Android 7.1.1,SHOPBOT,False,6 - 10,1 - 100,False,Delivery > Shipping Fees > -1,,True
46175,8656,337072744,Fast delivery please,Livraison rapide svp,8,NPS,Customer Effort Score,2021-10-10T08:21:13.000Z,2021-10-10,dimanche,octobre,False,phone,Mobilier d'intérieur,False,,Samsung Internet 14.0,Literie,French,FR,K-bedding (FR),False,2,FALSE,0,"439,95",mastercard,Android 8.0.0,SHOPBOT,False,0,401 - 500,False,Delivery > Speed of delivery > 1,,True
46184,8665,337071799,at the top remains to see the delivery,au top reste à voir la livraison,8,NPS,Customer Effort Score,2021-10-10T08:29:42.000Z,2021-10-10,dimanche,octobre,False,desktop,Jardin piscine,False,,Edge 94.0.992,Outils de jardin motorisés,French,FR,Outillage online (FR),False,1,FALSE,0,"174,8",mastercard,Windows 10,DIRECT_ACCESS,False,0,151 - 200,False,Service > General Satisfaction > 1,,True
46225,8706,337069988,Hello fast shipping please thank you cordially Mr Eliot,"Bonjour envoi rapide svp merci a vous
Bien cordialement
Mr Eliot",9,NPS,Customer Effort Score,2021-10-10T09:09:36.000Z,2021-10-10,dimanche,octobre,False,desktop,Quincaillerie,False,,Edge 94.0.992,Sécurité et serrurerie,French,FR,Happy Shopping (FR),False,1,FALSE,0,"21,99",visa,Windows 10,SHOPBOT,False,0,1 - 100,False,Delivery > Speed of delivery > 1,,True
46232,8713,337071323,"Very easy to use site, very simple order. Things to see for delivery (time, appointment...).","Site très facile à utiliser, commande très simple. A voir pour la livraison (délai, rdv...).",10,NPS,Customer Effort Score,2021-10-10T09:13:55.000Z,2021-10-10,dimanche,octobre,False,desktop,Mobilier d'intérieur,False,,Edge 94.0.992,Décoration,French,FR,Biscottini (FR),True,1,FALSE,"29,99","111,99",visa,Windows 10,SEO-SEARCH,False,20 - 50,101 - 150,False,Delivery > Timeliness > 0;Online Experience > Ease of Use > 1,,True
46345,8826,337076887,difficult to have different delivery and billing address,dificil tener distinta dirección de entrega y facturación,5,NPS,Customer Effort Score,2021-10-10T11:10:36.000Z,2021-10-10,dimanche,octobre,False,desktop,Luminaire,False,Ha sido difícil encontrar los productos que estaba buscando,Edge 94.0.992,Eclairage d'extérieur,Spanish,ES,ETC Shop (ES),True,1,FALSE,0,"42,9",visa,Windows 10,SEO-BRAND,False,0,1 - 100,False,Account > Address Management > -1,Detractor '- Finding Products,True
46376,8857,337072834,all good and simple shipping with low cost thanks,tutto bene e semplice spedizione con costo contenuto grazie,10,NPS,Customer Effort Score,2021-10-10T11:49:00.000Z,2021-10-10,dimanche,octobre,False,desktop,Electricité,False,,Chrome 94.0.4606,"Domotique, automatismes et sécurité",Italian,IT,DIEFFEMATIC (IT),True,1,FALSE,"4,9","29,42",mastercard,Windows 10,SHOPBOT,False,1 - 5,1 - 100,False,Delivery > Shipping Fees > 1;Service > General Satisfaction > 1;Online Experience > Ease of Use > 1,,True
46528,9009,337072057,"Please, please comply with the delivery deadline on 14 or 5 October 2021","vogliate, cortesemente rispettare il termine di consegna nel giorno 14 o i5 ottobre 2021",9,NPS,Customer Effort Score,2021-10-10T15:00:17.000Z,2021-10-10,dimanche,octobre,False,desktop,"Salle de bain, WC",False,,Chrome 94.0.4606,Meuble de salle de bain,Italian,IT,Kodice Bagno (IT),False,1,FALSE,0,"159,8",paypal,Windows 10,DIRECT_ACCESS,False,0,151 - 200,False,Delivery > Timeliness > 0,,True
46574,9055,337072103,Nothing more we'll see at delivery,Rien de plus nous verrons a la livraison,10,NPS,Customer Effort Score,2021-10-10T15:45:40.000Z,2021-10-10,dimanche,octobre,False,desktop,Mobilier d'intérieur,False,,Chrome 94.0.4606,Meuble d'entrée,French,FR,Songmics (FR),False,2,FALSE,0,"79,98",visa,Windows 10,DIRECT_ACCESS,False,0,1 - 100,False,Delivery > Speed of delivery > 0,,True
46610,9091,337076412,Very expensive shipping costs and although a single order can charge you several shipping costs. It's not profitable. They should improve it if they want to keep the customers. A greeting.,Gastos de envío muy caros y aunque un solo pedido te pueden cobrar varios gastos de envío. No sale rentable. Deberían mejorarlo si quieren mantener a los clientes. Un saludo,8,NPS,Customer Effort Score,2021-10-10T16:03:22.000Z,2021-10-10,dimanche,octobre,False,phone,Jardin piscine,False,,Chrome Mobile 94.0.4606,Vêtement et accessoires du jardinier,Spanish,ES,2K Trades (ES),False,1,FALSE,"4,1","9,25",paypal,Android 11,SHOPBOT,False,1 - 5,1 - 100,False,Delivery > Shipping Fees > -1,,True
